#       Tempo      Altitude       Vel rad     Densid    Volume    Raio balão
1255.50000000 4826.44268273    1.25137189    0.74077003    8.58803850    1.27038451
1255.60000000 4826.56780329    1.25103913    0.74076024    8.58807703    1.27038641
1255.70000000 4826.69289056    1.25070637    0.74075045    8.58811555    1.27038831
1255.80000000 4826.81794456    1.25037360    0.74074067    8.58815406    1.27039021
1255.90000000 4826.94296528    1.25004084    0.74073089    8.58819256    1.27039211
1256.00000000 4827.06795272    1.24970806    0.74072111    8.58823105    1.27039400
1256.10000000 4827.19290689    1.24937529    0.74071134    8.58826953    1.27039590
1256.20000000 4827.31782778    1.24904251    0.74070157    8.58830801    1.27039780
1256.30000000 4827.44271539    1.24870972    0.74069180    8.58834647    1.27039969
1256.40000000 4827.56756972    1.24837694    0.74068204    8.58838492    1.27040159
1256.50000000 4827.69239078    1.24804415    0.74067227    8.58842336    1.27040349
1256.60000000 4827.81717855    1.24771135    0.74066251    8.58846179    1.27040538
1256.70000000 4827.94193305    1.24737855    0.74065275    8.58850022    1.27040727
1256.80000000 4828.06665426    1.24704575    0.74064300    8.58853863    1.27040917
1256.90000000 4828.19134219    1.24671294    0.74063325    8.58857703    1.27041106
1257.00000000 4828.31599685    1.24638013    0.74062350    8.58861542    1.27041295
1257.10000000 4828.44061822    1.24604732    0.74061375    8.58865381    1.27041485
1257.20000000 4828.56520631    1.24571450    0.74060401    8.58869218    1.27041674
1257.30000000 4828.68976112    1.24538168    0.74059426    8.58873054    1.27041863
1257.40000000 4828.81428264    1.24504885    0.74058453    8.58876890    1.27042052
1257.50000000 4828.93877089    1.24471602    0.74057479    8.58880724    1.27042241
1257.60000000 4829.06322584    1.24438319    0.74056506    8.58884557    1.27042430
1257.70000000 4829.18764752    1.24405035    0.74055533    8.58888390    1.27042619
1257.80000000 4829.31203591    1.24371751    0.74054560    8.58892221    1.27042808
1257.90000000 4829.43639102    1.24338466    0.74053587    8.58896052    1.27042997
1258.00000000 4829.56071285    1.24305181    0.74052615    8.58899881    1.27043186
1258.10000000 4829.68500138    1.24271896    0.74051643    8.58903710    1.27043375
1258.20000000 4829.80925663    1.24238611    0.74050671    8.58907537    1.27043563
1258.30000000 4829.93347860    1.24205324    0.74049700    8.58911364    1.27043752
1258.40000000 4830.05766728    1.24172038    0.74048729    8.58915189    1.27043940
1258.50000000 4830.18182268    1.24138751    0.74047758    8.58919014    1.27044129
1258.60000000 4830.30594478    1.24105464    0.74046787    8.58922837    1.27044318
1258.70000000 4830.43003360    1.24072176    0.74045817    8.58926660    1.27044506
1258.80000000 4830.55408913    1.24038888    0.74044847    8.58930481    1.27044694
1258.90000000 4830.67811138    1.24005600    0.74043877    8.58934302    1.27044883
1259.00000000 4830.80210033    1.23972311    0.74042907    8.58938121    1.27045071
1259.10000000 4830.92605600    1.23939022    0.74041938    8.58941940    1.27045259
1259.20000000 4831.04997838    1.23905733    0.74040969    8.58945758    1.27045448
1259.30000000 4831.17386746    1.23872443    0.74040000    8.58949574    1.27045636
1259.40000000 4831.29772326    1.23839153    0.74039032    8.58953390    1.27045824
1259.50000000 4831.42154577    1.23805862    0.74038064    8.58957205    1.27046012
1259.60000000 4831.54533498    1.23772571    0.74037096    8.58961018    1.27046200
1259.70000000 4831.66909091    1.23739280    0.74036128    8.58964831    1.27046388
1259.80000000 4831.79281354    1.23705988    0.74035161    8.58968643    1.27046576
1259.90000000 4831.91650288    1.23672696    0.74034194    8.58972454    1.27046764
1260.00000000 4832.04015893    1.23639403    0.74033227    8.58976263    1.27046952
1260.10000000 4832.16378169    1.23606110    0.74032260    8.58980072    1.27047139
1260.20000000 4832.28737115    1.23572817    0.74031294    8.58983880    1.27047327
1260.30000000 4832.41092732    1.23539523    0.74030328    8.58987687    1.27047515
1260.40000000 4832.53445019    1.23506229    0.74029362    8.58991493    1.27047702
1260.50000000 4832.65793978    1.23472935    0.74028397    8.58995298    1.27047890
1260.60000000 4832.78139607    1.23439640    0.74027432    8.58999101    1.27048077
1260.70000000 4832.90481906    1.23406345    0.74026467    8.59002904    1.27048265
1260.80000000 4833.02820876    1.23373049    0.74025502    8.59006706    1.27048452
1260.90000000 4833.15156516    1.23339753    0.74024538    8.59010507    1.27048640
1261.00000000 4833.27488826    1.23306457    0.74023573    8.59014307    1.27048827
1261.10000000 4833.39817807    1.23273160    0.74022610    8.59018106    1.27049014
1261.20000000 4833.52143458    1.23239863    0.74021646    8.59021904    1.27049202
1261.30000000 4833.64465779    1.23206565    0.74020683    8.59025701    1.27049389
1261.40000000 4833.76784771    1.23173268    0.74019720    8.59029497    1.27049576
1261.50000000 4833.89100433    1.23139969    0.74018757    8.59033292    1.27049763
1261.60000000 4834.01412765    1.23106671    0.74017794    8.59037086    1.27049950
1261.70000000 4834.13721767    1.23073372    0.74016832    8.59040879    1.27050137
1261.80000000 4834.26027439    1.23040072    0.74015870    8.59044671    1.27050324
1261.90000000 4834.38329781    1.23006773    0.74014909    8.59048462    1.27050511
1262.00000000 4834.50628793    1.22973472    0.74013947    8.59052252    1.27050698
1262.10000000 4834.62924475    1.22940172    0.74012986    8.59056041    1.27050884
1262.20000000 4834.75216827    1.22906871    0.74012025    8.59059829    1.27051071
1262.30000000 4834.87505849    1.22873570    0.74011065    8.59063616    1.27051258
1262.40000000 4834.99791541    1.22840268    0.74010104    8.59067403    1.27051445
1262.50000000 4835.12073903    1.22806966    0.74009144    8.59071188    1.27051631
1262.60000000 4835.24352934    1.22773664    0.74008184    8.59074972    1.27051818
1262.70000000 4835.36628635    1.22740361    0.74007225    8.59078755    1.27052004
1262.80000000 4835.48901006    1.22707058    0.74006266    8.59082537    1.27052191
1262.90000000 4835.61170047    1.22673754    0.74005307    8.59086318    1.27052377
1263.00000000 4835.73435757    1.22640450    0.74004348    8.59090099    1.27052563
1263.10000000 4835.85698137    1.22607146    0.74003389    8.59093878    1.27052750
1263.20000000 4835.97957186    1.22573841    0.74002431    8.59097656    1.27052936
1263.30000000 4836.10212905    1.22540536    0.74001473    8.59101433    1.27053122
1263.40000000 4836.22465293    1.22507230    0.74000516    8.59105210    1.27053308
1263.50000000 4836.34714351    1.22473925    0.73999558    8.59108985    1.27053494
1263.60000000 4836.46960078    1.22440618    0.73998601    8.59112759    1.27053680
1263.70000000 4836.59202474    1.22407312    0.73997644    8.59116533    1.27053866
1263.80000000 4836.71441540    1.22374005    0.73996688    8.59120305    1.27054052
1263.90000000 4836.83677275    1.22340698    0.73995732    8.59124076    1.27054238
1264.00000000 4836.95909679    1.22307390    0.73994776    8.59127847    1.27054424
1264.10000000 4837.08138753    1.22274082    0.73993820    8.59131616    1.27054610
1264.20000000 4837.20364496    1.22240773    0.73992864    8.59135384    1.27054796
1264.30000000 4837.32586908    1.22207464    0.73991909    8.59139152    1.27054981
1264.40000000 4837.44805988    1.22174155    0.73990954    8.59142918    1.27055167
1264.50000000 4837.57021738    1.22140846    0.73990000    8.59146684    1.27055353
1264.60000000 4837.69234157    1.22107536    0.73989045    8.59150448    1.27055538
1264.70000000 4837.81443246    1.22074225    0.73988091    8.59154212    1.27055724
1264.80000000 4837.93649003    1.22040914    0.73987137    8.59157974    1.27055909
1264.90000000 4838.05851428    1.22007603    0.73986184    8.59161735    1.27056095
1265.00000000 4838.18050523    1.21974292    0.73985231    8.59165496    1.27056280
1265.10000000 4838.30246287    1.21940980    0.73984278    8.59169255    1.27056465
1265.20000000 4838.42438719    1.21907668    0.73983325    8.59173014    1.27056651
1265.30000000 4838.54627820    1.21874355    0.73982372    8.59176772    1.27056836
1265.40000000 4838.66813590    1.21841042    0.73981420    8.59180528    1.27057021
1265.50000000 4838.78996028    1.21807729    0.73980468    8.59184284    1.27057206
1265.60000000 4838.91175135    1.21774415    0.73979516    8.59188038    1.27057391
1265.70000000 4839.03350911    1.21741101    0.73978565    8.59191792    1.27057576
1265.80000000 4839.15523355    1.21707786    0.73977614    8.59195544    1.27057761
1265.90000000 4839.27692468    1.21674472    0.73976663    8.59199296    1.27057946
1266.00000000 4839.39858249    1.21641156    0.73975712    8.59203047    1.27058131
1266.10000000 4839.52020699    1.21607841    0.73974762    8.59206796    1.27058316
1266.20000000 4839.64179817    1.21574525    0.73973812    8.59210545    1.27058501
1266.30000000 4839.76335604    1.21541208    0.73972862    8.59214293    1.27058685
1266.40000000 4839.88488059    1.21507892    0.73971913    8.59218039    1.27058870
1266.50000000 4840.00637182    1.21474574    0.73970964    8.59221785    1.27059055
1266.60000000 4840.12782974    1.21441257    0.73970015    8.59225530    1.27059239
1266.70000000 4840.24925433    1.21407939    0.73969066    8.59229273    1.27059424
1266.80000000 4840.37064561    1.21374621    0.73968117    8.59233016    1.27059608
1266.90000000 4840.49200357    1.21341302    0.73967169    8.59236758    1.27059793
1267.00000000 4840.61332821    1.21307983    0.73966221    8.59240499    1.27059977
1267.10000000 4840.73461954    1.21274664    0.73965274    8.59244238    1.27060161
1267.20000000 4840.85587754    1.21241344    0.73964326    8.59247977    1.27060346
1267.30000000 4840.97710222    1.21208024    0.73963379    8.59251715    1.27060530
1267.40000000 4841.09829359    1.21174703    0.73962433    8.59255452    1.27060714
1267.50000000 4841.21945163    1.21141383    0.73961486    8.59259188    1.27060898
1267.60000000 4841.34057635    1.21108061    0.73960540    8.59262922    1.27061082
1267.70000000 4841.46166775    1.21074740    0.73959594    8.59266656    1.27061266
1267.80000000 4841.58272583    1.21041418    0.73958648    8.59270389    1.27061450
1267.90000000 4841.70375059    1.21008095    0.73957703    8.59274121    1.27061634
1268.00000000 4841.82474202    1.20974773    0.73956757    8.59277852    1.27061818
1268.10000000 4841.94570013    1.20941449    0.73955813    8.59281582    1.27062002
1268.20000000 4842.06662492    1.20908126    0.73954868    8.59285311    1.27062186
1268.30000000 4842.18751638    1.20874802    0.73953924    8.59289039    1.27062370
1268.40000000 4842.30837452    1.20841478    0.73952979    8.59292766    1.27062553
1268.50000000 4842.42919933    1.20808153    0.73952036    8.59296491    1.27062737
1268.60000000 4842.54999082    1.20774828    0.73951092    8.59300216    1.27062921
1268.70000000 4842.67074899    1.20741503    0.73950149    8.59303940    1.27063104
1268.80000000 4842.79147383    1.20708177    0.73949206    8.59307663    1.27063288
1268.90000000 4842.91216534    1.20674851    0.73948263    8.59311385    1.27063471
1269.00000000 4843.03282353    1.20641525    0.73947320    8.59315106    1.27063654
1269.10000000 4843.15344839    1.20608198    0.73946378    8.59318826    1.27063838
1269.20000000 4843.27403992    1.20574871    0.73945436    8.59322545    1.27064021
1269.30000000 4843.39459813    1.20541543    0.73944495    8.59326263    1.27064204
1269.40000000 4843.51512301    1.20508215    0.73943553    8.59329980    1.27064388
1269.50000000 4843.63561456    1.20474887    0.73942612    8.59333697    1.27064571
1269.60000000 4843.75607278    1.20441558    0.73941671    8.59337412    1.27064754
1269.70000000 4843.87649767    1.20408229    0.73940731    8.59341126    1.27064937
1269.80000000 4843.99688924    1.20374899    0.73939790    8.59344839    1.27065120
1269.90000000 4844.11724747    1.20341570    0.73938850    8.59348551    1.27065303
1270.00000000 4844.23757237    1.20308239    0.73937911    8.59352262    1.27065486
1270.10000000 4844.35786395    1.20274909    0.73936971    8.59355972    1.27065669
1270.20000000 4844.47812219    1.20241578    0.73936032    8.59359681    1.27065851
1270.30000000 4844.59834710    1.20208247    0.73935093    8.59363389    1.27066034
1270.40000000 4844.71853868    1.20174915    0.73934154    8.59367097    1.27066217
1270.50000000 4844.83869693    1.20141583    0.73933216    8.59370803    1.27066399
1270.60000000 4844.95882185    1.20108251    0.73932278    8.59374508    1.27066582
1270.70000000 4845.07891343    1.20074918    0.73931340    8.59378212    1.27066765
1270.80000000 4845.19897168    1.20041585    0.73930402    8.59381915    1.27066947
1270.90000000 4845.31899660    1.20008251    0.73929465    8.59385617    1.27067130
1271.00000000 4845.43898818    1.19974917    0.73928528    8.59389319    1.27067312
1271.10000000 4845.55894643    1.19941583    0.73927591    8.59393019    1.27067494
1271.20000000 4845.67887135    1.19908248    0.73926654    8.59396718    1.27067677
1271.30000000 4845.79876293    1.19874913    0.73925718    8.59400416    1.27067859
1271.40000000 4845.91862117    1.19841578    0.73924782    8.59404114    1.27068041
1271.50000000 4846.03844608    1.19808242    0.73923846    8.59407810    1.27068223
1271.60000000 4846.15823765    1.19774906    0.73922911    8.59411505    1.27068406
1271.70000000 4846.27799589    1.19741569    0.73921976    8.59415200    1.27068588
